adjacent_window_lexical_cosine,candidate_answers,condition,final_marker_count,gold_candidate_present,max_historical_window_lexical_cosine,model,problem,problem_id,progression_marker_count,repeated_16gram_fraction,repeated_32gram_fraction,repeated_8gram_fraction,seed,segment_end,segment_start,segment_tokens,self_correction_count,text_chars,token_roundtrip_delta,unique_4gram_ratio,unique_bigram_ratio,unique_unigram_ratio
0.765380496798341,[90],fp_state,0,False,0.8428234072943939,qwen,aime26_10,aime26_10,52,0.016265133912192753,0.0041661561083200516,0.08540012217470982,2,16384,8192,8192,54,22413,0,0.6860422518011967,0.3214503723599072,0.1031494140625
0.8389182131015357,[1],fp_state,1,False,0.8389182131015357,qwen,aime26_10,aime26_10,64,0.022237155598998082,0.0015899223384088224,0.1409904133846248,2,32768,16384,16384,82,38551,0,0.5308589219217386,0.1978270158090704,0.05938720703125
0.944231753870389,"[49, 49]",fp_state,1,False,0.944231753870389,qwen,aime26_10,aime26_10,77,0.022088855547220176,0.004006343377013555,0.12061640982923783,2,44780,32768,12012,54,32918,-1,0.5745690731951036,0.24577470651902422,0.07442557442557443
,[],fp_state,0,False,,qwen,aime26_12,aime26_12,22,0.0012251899044352088,0.0,0.05282465150403526,2,4096,0,4096,15,10730,0,0.7522599560224774,0.41953601953601954,0.150146484375
0.8858115222689672,[],fp_state,0,False,0.8858115222689672,qwen,aime26_12,aime26_12,24,0.03111982357265375,0.002460024600245969,0.1313279530447542,2,8192,4096,4096,20,10566,0,0.6806743220131932,0.3677655677655678,0.13037109375
0.7614567890145384,[],fp_state,0,False,0.8583865274761495,qwen,aime26_12,aime26_12,58,0.052219640454934546,0.01923783850018379,0.18020769700671957,2,16384,8192,8192,50,17415,0,0.54292343387471,0.23940910755707484,0.076171875
0.9518370607350117,"[0, 122, 161]",fp_state,0,True,0.9518370607350117,qwen,aime26_12,aime26_12,63,0.02894598846355534,0.0056728647967223544,0.11966886723252645,2,25934,16384,9550,43,23102,-1,0.6548654027443176,0.3038014451775055,0.09225130890052356
,[540],fp_state,0,False,,qwen,aime26_14,aime26_14,19,0.039206076941926016,0.007626076260762615,0.13695280019564682,2,4096,0,4096,15,9082,0,0.6440263865135597,0.3274725274725275,0.120849609375
0.9510000346199489,[2],fp_state,0,False,0.9510000346199489,qwen,aime26_14,aime26_14,20,0.016662582700318507,0.0044280442804428555,0.13303986304719984,2,8192,4096,4096,18,8212,0,0.5827021744441729,0.263003663003663,0.09033203125
0.9333315805634838,[],fp_state,0,False,0.9333315805634838,qwen,aime26_14,aime26_14,42,0.04524886877828049,0.0015929420414164674,0.20244349419670127,2,16384,8192,8192,47,16909,0,0.4961533764806448,0.21914296178732756,0.07470703125
0.9533199838840062,"[2, 681, 676, 681]",fp_state,1,True,0.9533199838840062,qwen,aime26_14,aime26_14,35,0.02263374485596703,0.0007933989209775172,0.1157129307619349,2,22717,16384,6333,24,14984,-1,0.6244865718799368,0.30811749842072017,0.10611084793936523
,"[20, 1, 20]",fp_state,0,False,,qwen,aime26_16,aime26_16,52,0.011271747120803699,0.0,0.09537784299339691,2,4096,0,4096,18,10088,0,0.6484241387735158,0.31013431013431014,0.106689453125
0.9631227250448144,"[1, 1]",fp_state,0,False,0.9631227250448144,qwen,aime26_16,aime26_16,57,0.013477088948787075,0.00811808118081181,0.058204940083149914,2,8192,4096,4096,20,11115,0,0.7415098949425849,0.3824175824175824,0.135009765625
0.9823977542341781,"[178, 1, 20]",fp_state,1,True,0.9823977542341781,qwen,aime26_16,aime26_16,57,0.01585288522511097,0.0,0.09895503483217227,2,14515,8192,6323,12,15635,-1,0.65,0.3038595381208478,0.10279930412778744
,[],fp_state,0,False,,qwen,aime26_18,aime26_18,31,0.013232050967900033,0.0002460024600245969,0.0794815358278308,2,4096,0,4096,19,10897,0,0.7200097727827999,0.3755799755799756,0.134033203125
0.929963267004066,[],fp_state,0,False,0.929963267004066,qwen,aime26_18,aime26_18,28,0.0034305317324184736,0.0,0.056982147224260205,2,8192,4096,4096,23,9580,0,0.7163449792328366,0.3606837606837607,0.123291015625
0.9113713919387141,"[0, 20, 8]",fp_state,0,False,0.9113713919387141,qwen,aime26_18,aime26_18,55,0.0020790020790020236,0.0,0.0670739156994502,2,16384,8192,8192,30,19575,0,0.6705336426914154,0.30387010133072884,0.0980224609375
0.9899820717493252,"[-14, -14, 503, 20, 270, 14, 14, 503]",fp_state,0,True,0.9899820717493252,qwen,aime26_18,aime26_18,111,0.01135646687697156,0.0003610434154707187,0.08042871296046117,2,27494,16384,11110,45,26955,-1,0.6219501215449716,0.2604194797011432,0.07920792079207921
,[],fp_state,0,False,,qwen,aime26_20,aime26_20,37,0.014947316834109325,0.0,0.11885546588407925,2,4096,0,4096,15,8938,0,0.6149523576838505,0.29426129426129427,0.10693359375
0.9139944671487903,[],fp_state,0,False,0.9139944671487903,qwen,aime26_20,aime26_20,25,0.012006861063464824,0.0,0.08510638297872342,2,8192,4096,4096,18,8838,0,0.6501343757634986,0.3010989010989011,0.112060546875
0.9402543115024713,[22],fp_state,1,False,0.9402543115024713,qwen,aime26_20,aime26_20,69,0.007093065916595309,0.0,0.078191814294441,2,16384,8192,8192,38,18276,0,0.6448894858957137,0.2750579904773532,0.090576171875
0.8458039066229854,[2],fp_state,0,False,0.9216072994350619,qwen,aime26_20,aime26_20,8,0.013043478260869601,0.0,0.09067357512953367,2,17549,16384,1165,0,2413,-1,0.6927710843373494,0.37800687285223367,0.13476394849785409
,[],fp_state,0,False,,qwen,aime26_22,aime26_22,20,0.027689291840235275,0.0,0.12227928588897041,2,4096,0,4096,18,10871,0,0.6691913022233081,0.3716727716727717,0.131591796875
0.9046785219911812,[],fp_state,0,False,0.9046785219911812,qwen,aime26_22,aime26_22,18,0.056358735604018606,0.003936039360393551,0.1626314502323306,2,8192,4096,4096,22,9555,0,0.6591741998534083,0.3728937728937729,0.140625
0.9300101455440135,"[1, 754]",fp_state,0,True,0.9300101455440135,qwen,aime26_22,aime26_22,40,0.014797603032897122,0.0,0.07868051313378133,2,16384,8192,8192,57,19661,0,0.6972768347783612,0.3445244780857038,0.114013671875
0.9190601804536561,"[1, 754]",fp_state,0,True,0.9439124397406742,qwen,aime26_22,aime26_22,26,0.023466874108647784,0.006496037417175526,0.12420670897552133,2,24112,16384,7728,29,15914,-1,0.5910679611650486,0.2647858159699754,0.08307453416149069
,"[10, 1000, 1]",fp_state,2,False,,qwen,aime26_24,aime26_24,21,0.030384709629992623,0.0004920049200491938,0.16409880166299828,2,4096,0,4096,17,8192,0,0.5619350109943807,0.2652014652014652,0.09814453125
0.937148310017691,[10],fp_state,0,False,0.937148310017691,qwen,aime26_24,aime26_24,17,0.01004655721636849,0.0,0.14013206162876013,2,8192,4096,4096,11,7000,0,0.5123381382848766,0.21025641025641026,0.0751953125
0.9443992060212381,[],fp_state,0,False,0.9538179231612435,qwen,aime26_24,aime26_24,30,0.025804084627614077,0.0004901360127435028,0.17006719609040932,2,16384,8192,8192,27,15711,0,0.5054341189400415,0.21242827493590527,0.0775146484375
0.9706217928658976,"[10, 98, 669]",fp_state,0,True,0.9706217928658976,qwen,aime26_24,aime26_24,34,0.025506072874493912,0.0,0.14470493128536788,2,21339,16384,4955,16,10099,-1,0.590670436187399,0.2686717803794913,0.09767911200807265
,[],fp_state,0,False,,qwen,aime26_26,aime26_26,25,0.029159519725557415,0.0002460024600245969,0.15725116165321595,2,4096,0,4096,15,10674,0,0.6286342536037136,0.3218559218559219,0.116455078125
0.8674372558878397,[],fp_state,0,False,0.8674372558878397,qwen,aime26_26,aime26_26,21,0.023768684146042607,0.0,0.12203472731719245,2,8192,4096,4096,14,8849,0,0.6274126557537258,0.2993894993894994,0.10595703125
0.8928405015829802,[],fp_state,0,False,0.8928405015829802,qwen,aime26_26,aime26_26,32,0.043292160939219726,0.0008577380223011577,0.16872327428222356,2,16384,8192,8192,35,15787,0,0.5269263646354866,0.20290562812843366,0.0654296875
0.9115224822620013,"[2, 2, 2, 132, 2]",fp_state,2,True,0.9115224822620013,qwen,aime26_26,aime26_26,130,0.05113323966033356,0.0037302024093438524,0.20486047505648164,2,32768,16384,16384,86,34217,0,0.47878639887674745,0.18049197338704756,0.053466796875
0.8679007619424608,[],fp_state,1,False,0.8679007619424608,qwen,aime26_26,aime26_26,7,0.0,0.0,0.056099732858414963,2,33898,32768,1130,3,2579,-1,0.7551020408163265,0.4526129317980514,0.19380530973451326
,[1],fp_state,0,False,,qwen,aime26_28,aime26_28,33,0.0056358735604018495,0.0,0.06774272438248963,2,4096,0,4096,24,10969,0,0.7295382360127046,0.36434676434676433,0.12646484375
0.9724785576833949,[1],fp_state,0,False,0.9724785576833949,qwen,aime26_28,aime26_28,44,0.0012251899044352088,0.0,0.04622157006603078,2,8192,4096,4096,25,11874,0,0.7256291228927437,0.36678876678876676,0.1279296875
0.900359580364499,"[0, 2, 1]",fp_state,0,False,0.937603073133919,qwen,aime26_28,aime26_28,65,0.010761893114834331,0.0,0.10458155161881488,2,16384,8192,8192,50,20100,0,0.6227866650384662,0.2751800756928336,0.0887451171875
0.9476171506631809,"[2, 0, 1, 2, 2]",fp_state,2,False,0.9476171506631809,qwen,aime26_28,aime26_28,189,0.005376015639318221,0.0,0.09360688770837144,2,32768,16384,16384,90,38677,0,0.601855808558696,0.2506256485381188,0.07281494140625
0.3914588651432717,[],fp_state,0,False,0.3914588651432717,qwen,aime26_28,aime26_28,39,0.6167756124381453,0.612120100287409,0.6382731880075716,2,49152,32768,16384,38,29488,0,0.25047310908979914,0.10907648171885491,0.035400390625
0.9886987453899916,[],fp_state,0,False,0.9886987453899916,qwen,aime26_28,aime26_28,0,0.9998167267395687,0.9998165474224913,0.9998168162667155,2,65536,49152,16384,0,21845,0,0.0001831390025028997,0.00018311664530305805,0.00018310546875
0.999999988824129,[],fp_state,0,False,0.999999988824129,qwen,aime26_28,aime26_28,0,0.9998167267395687,0.9998165474224913,0.9998168162667155,2,81920,65536,16384,0,21845,0,0.0001831390025028997,0.00018311664530305805,0.00018310546875
,[0],fp_state,0,False,,qwen,aime26_30,aime26_30,17,0.019603038470963008,0.0004920049200491938,0.13279530447542187,2,4096,0,4096,20,8604,0,0.6454923039335451,0.29987789987789987,0.10595703125
0.8866958142204322,[],fp_state,0,False,0.8866958142204322,qwen,aime26_30,aime26_30,16,0.005390835579514808,0.0,0.10026901442895575,2,8192,4096,4096,27,9637,0,0.662594673833374,0.33137973137973137,0.12158203125
0.8449410319697734,[],fp_state,2,False,0.8875787411801385,qwen,aime26_30,aime26_30,52,0.013819249113366738,0.0,0.13793524740378738,2,16384,8192,8192,35,17269,0,0.5290023201856149,0.2199975582956904,0.073486328125
0.9574656259167436,"[3, 1, 3, 27, 3, 3, 0, 243, 0, 3, 7, 243]",fp_state,13,False,0.9574656259167436,qwen,aime26_30,aime26_30,101,0.019332304443180903,0.003172021146807591,0.11364558811591852,2,28710,16384,12326,53,30655,-1,0.5868700803375801,0.2439756592292089,0.07820866461139056
,[],int8_c128,0,False,,qwen,aime26_01,aime26_01,18,0.0183778485665278,0.003444034440344357,0.10687209586696012,1,4096,0,4096,16,9544,0,0.6418275103835818,0.3023199023199023,0.10986328125
0.9187271148896766,"[1, 277, 1, 18, 7]",int8_c128,2,True,0.9187271148896766,qwen,aime26_01,aime26_01,23,0.004900759617740724,0.0,0.06358522866226457,1,8192,4096,4096,16,9718,0,0.711702907402883,0.37313797313797314,0.144287109375
0.9017261781972962,"[2, 180, 252]",int8_c128,0,False,0.9293328596477511,qwen,aime26_01,aime26_01,6,0.005792903692976137,0.0,0.0784737221022318,1,9588,8192,1396,1,3138,-1,0.7150035893754487,0.3956989247311828,0.15830945558739254
,[],int8_c128,0,False,,qwen,aime26_03,aime26_03,52,0.008086253369272267,0.0,0.06211787723159701,1,4096,0,4096,24,13671,0,0.7600781822623992,0.41514041514041516,0.1484375
0.9240503862980657,[],int8_c128,0,False,0.9240503862980657,qwen,aime26_03,aime26_03,30,0.01151678510169074,0.0,0.06676449009537788,1,8192,4096,4096,28,11986,0,0.7608111409723919,0.42686202686202684,0.15966796875
0.8728683521684477,[],int8_c128,0,False,0.9549046135000313,qwen,aime26_03,aime26_03,135,0.023602788308670686,0.0004901360127435028,0.08124618204031764,1,16384,8192,8192,61,27600,0,0.687141287092441,0.32047369063606396,0.103271484375
0.9846804897926477,[],int8_c128,2,False,0.9846804897926477,qwen,aime26_03,aime26_03,258,0.01741095974097384,0.0,0.08096721011174213,1,32768,16384,16384,136,53608,0,0.6422684817776693,0.26039186962094857,0.07080078125
0.9176188542178665,[],int8_c128,0,False,0.9176188542178665,qwen,aime26_03,aime26_03,227,0.009713482802859108,0.0,0.07235757464737136,1,49152,32768,16384,159,53234,0,0.6186435504547952,0.2522736983458463,0.06903076171875
0.7597554211906473,[29],int8_c128,2,False,0.7597554211906473,qwen,aime26_03,aime26_03,168,0.4328914411387379,0.4234085488901119,0.4880625267142944,1,65536,49152,16384,1963,46158,0,0.32281301507844457,0.14429591649880974,0.04351806640625
0.633052032924472,[],int8_c128,0,False,0.633052032924472,qwen,aime26_03,aime26_03,0,0.9257666628946475,0.871896610361637,0.9522894290559638,1,74388,65536,8852,2437,21767,-34,0.028477794101028363,0.014461642752231387,0.0070040668775417985
,"[1, -1]",int8_c128,0,False,,qwen,aime26_05,aime26_05,33,0.012496937025238908,0.0,0.07410124724871603,1,4096,0,4096,19,10632,0,0.6882482286831175,0.3299145299145299,0.1142578125
0.9408869040405733,[],int8_c128,0,False,0.9408869040405733,qwen,aime26_05,aime26_05,35,0.011026709139916657,0.004920049200492049,0.05673758865248224,1,8192,4096,4096,19,10658,0,0.7327143904226728,0.367032967032967,0.133544921875
0.8513562044699454,[],int8_c128,0,False,0.8513562044699454,qwen,aime26_05,aime26_05,40,0.027271615506909597,0.0020830780541600813,0.1315821624923641,1,16384,8192,8192,43,17606,0,0.594455977530834,0.2616286167745086,0.086669921875
0.801664734069381,"[29, 65, 1]",int8_c128,1,True,0.9501271597178,qwen,aime26_05,aime26_05,155,0.009163663021565127,0.00012230171833915726,0.07388410575807536,1,32768,16384,16384,85,46321,0,0.6675416641230694,0.28706586095342734,0.08154296875
0.9227566114110082,[65],int8_c128,0,True,0.9227566114110082,qwen,aime26_05,aime26_05,28,0.0,0.0,0.01767255751917307,1,35774,32768,3006,15,9245,-1,0.8648018648018648,0.4945091514143095,0.17198935462408516
,[],int8_c128,0,False,,qwen,aime26_07,aime26_07,15,0.037735849056603765,0.002952029520295163,0.21423330887747616,1,4096,0,4096,18,8997,0,0.5445883215245542,0.28205128205128205,0.10205078125
0.9742679642844462,"[45, 1, 45, 1, 6]",int8_c128,0,False,0.9742679642844462,qwen,aime26_07,aime26_07,17,0.025974025974025983,0.0004920049200491938,0.1697236488138909,1,8192,4096,4096,19,8251,0,0.5670657219643294,0.26837606837606837,0.10107421875
0.9614584162846567,"[5, 6]",int8_c128,0,False,0.9614584162846567,qwen,aime26_07,aime26_07,37,0.006970771676654053,0.0,0.13084911423335366,1,16384,8192,8192,32,17896,0,0.5771156429356453,0.2500305213038701,0.08251953125
0.9489746257552242,"[45, 1, 396, 6, 1, 1, 6, 48, 6, 396, 1, 396]",int8_c128,2,True,0.9489746257552242,qwen,aime26_07,aime26_07,96,0.0627135535307517,0.02572690992018245,0.2051081388730791,1,30447,16384,14063,69,33765,-1,0.4884779516358464,0.2009671454985066,0.05958899239138164
,"[2, 2, 2]",int8_c128,0,False,,qwen,aime26_09,aime26_09,40,0.01862288654741484,0.003444034440344357,0.11543164587918808,1,4096,0,4096,20,11502,0,0.6706572196432934,0.3509157509157509,0.126220703125
0.9112359615513038,[],int8_c128,0,False,0.9112359615513038,qwen,aime26_09,aime26_09,17,0.034795393285959375,0.0,0.18268525311812178,1,8192,4096,4096,20,9335,0,0.5426337649645737,0.27912087912087913,0.108642578125
0.9534875787438704,[],int8_c128,0,False,0.9534875787438704,qwen,aime26_09,aime26_09,46,0.026660144307203093,0.0015929420414164674,0.1582162492364081,1,16384,8192,8192,43,20170,0,0.5478080351691293,0.2433158344524478,0.0760498046875
0.9284958904573543,[],int8_c128,0,False,0.9286359084037721,qwen,aime26_09,aime26_09,176,0.021748426904514617,0.0,0.11302436343652689,1,32768,16384,16384,136,46036,0,0.6190708747939686,0.2548983702618568,0.07122802734375
0.9218139731478374,[],int8_c128,0,False,0.9218139731478374,qwen,aime26_09,aime26_09,195,0.013745494532347746,0.0,0.12291628503388896,1,49152,32768,16384,147,59471,0,0.553751297234601,0.21015686992614296,0.05462646484375
0.9254314157640631,[],int8_c128,0,False,0.9254314157640631,qwen,aime26_09,aime26_09,180,0.011179668886309502,0.0,0.09269096904194907,1,65536,49152,16384,182,68518,0,0.5949575727977535,0.23738021119453093,0.05938720703125
0.7019362028724506,[],int8_c128,0,False,0.7019362028724506,qwen,aime26_09,aime26_09,108,0.4054615431608528,0.38592307221916466,0.46229468156561027,1,81920,65536,16384,1747,109759,0,0.34338562969293696,0.14618812183360802,0.04058837890625
,[],int8_c128,0,False,,qwen,aime26_11,aime26_11,36,0.006861063464837058,0.0,0.0608950843727073,1,4096,0,4096,24,12053,0,0.8047886635719521,0.4593406593406593,0.15869140625
0.8295663679363845,[],int8_c128,0,False,0.8295663679363845,qwen,aime26_11,aime26_11,30,0.014947316834109325,0.002706027060270566,0.06700904866715574,1,8192,4096,4096,21,9695,0,0.7200097727827999,0.3514041514041514,0.1220703125
0.9096679346926757,[],int8_c128,0,False,0.9096679346926757,qwen,aime26_11,aime26_11,38,0.02127919774978604,0.0013478740350447715,0.09089798411728767,1,16384,8192,8192,50,19300,0,0.6492856270606912,0.2956903918935417,0.0941162109375
0.9267924878578193,[],int8_c128,0,False,0.9267924878578193,qwen,aime26_11,aime26_11,75,0.019854603213391164,0.0007949611692044112,0.1199853453013372,1,32768,16384,16384,134,38229,-1,0.5811611012758684,0.23329060611609595,0.064208984375
0.9464899655148834,[],int8_c128,1,False,0.9569827724834464,qwen,aime26_11,aime26_11,117,0.014967316268556408,0.0007949611692044112,0.07699822922391153,1,49152,32768,16384,120,39550,0,0.651120200231976,0.27748275651590065,0.07537841796875
0.9749937806145806,[],int8_c128,0,False,0.9749937806145806,qwen,aime26_11,aime26_11,111,0.016922231046490266,0.005442426466091832,0.08951578433168472,1,65536,49152,16384,120,37813,0,0.5967279164886149,0.24391137154367332,0.06744384765625
0.9766032536187481,"[1000, 5588]",int8_c128,2,False,0.9766032536187481,qwen,aime26_11,aime26_11,82,0.01631132017838599,0.0012230171833914616,0.08224949624473343,1,81920,65536,16384,127,35686,0,0.6088150906538062,0.2400048831105414,0.06353759765625
,[],int8_c128,0,False,,qwen,aime26_13,aime26_13,33,0.04557706444498899,0.005166051660516646,0.14135485448764984,1,4096,0,4096,24,9599,0,0.6496457366235036,0.32893772893772893,0.123046875
0.9064675130926594,[],int8_c128,0,False,0.9064675130926594,qwen,aime26_13,aime26_13,26,0.06419995099240383,0.0044280442804428555,0.21936903888481296,1,8192,4096,4096,24,8428,0,0.550696310774493,0.2691086691086691,0.099365234375
0.9062754750332912,"[1, 462, 19, 19, 0, 0, 462]",int8_c128,1,False,0.9062754750332912,qwen,aime26_13,aime26_13,62,0.06628347804818391,0.007474574194338945,0.20696395846059867,1,16384,8192,8192,51,17999,0,0.5458541946513615,0.24722256134782078,0.0816650390625
0.9354401684565852,"[502, 462]",int8_c128,1,False,0.9354401684565852,qwen,aime26_13,aime26_13,127,0.03109536318651107,0.0006115085916956753,0.18703059168345848,1,32768,16384,16384,124,35363,0,0.49166717538611804,0.19385948849417078,0.058837890625
0.964852801226065,"[0, 0, 470]",int8_c128,1,False,0.9761950122003331,qwen,aime26_13,aime26_13,166,0.044046673590323215,0.003118693817648177,0.21780545887525182,1,49152,32768,16384,131,33863,0,0.4471033514437458,0.1615088811572972,0.0447998046875
0.9854482469117368,"[462, 40, 462, 462, 502, 462, 462]",int8_c128,4,False,0.9854482469117368,qwen,aime26_13,aime26_13,182,0.03476082839513717,0.0005503577325260967,0.1950906759479758,1,65536,49152,16384,145,34780,0,0.4713997924424638,0.177684184825734,0.051025390625
0.9544540661139017,"[462, 39, 1, 462, 462]",int8_c128,1,True,0.9544540661139017,qwen,aime26_13,aime26_13,200,0.03182845622823627,0.0006726594508652539,0.18605361177260793,1,81920,65536,16384,176,33105,0,0.46816433673157926,0.17194652993957152,0.049072265625
,[2],int8_c128,0,False,,qwen,aime26_15,aime26_15,23,0.003185493751531432,0.0,0.05478112007825875,1,4096,0,4096,16,11657,0,0.7581236257024188,0.4288156288156288,0.160400390625
0.8989153903724948,[1],int8_c128,0,False,0.8989153903724948,qwen,aime26_15,aime26_15,36,0.0026954177897574594,0.0,0.026901442895573502,1,8192,4096,4096,26,12113,0,0.7933056437820669,0.4244200244200244,0.1474609375
0.8915278375226929,"[1, 1]",int8_c128,2,False,0.8915278375226929,qwen,aime26_15,aime26_15,63,0.0012229423994130073,0.0,0.051313378130726894,1,16384,8192,8192,50,22245,0,0.7158383196971547,0.33854230252716394,0.10546875
0.9385295033984095,"[3, 1, 1]",int8_c128,6,False,0.9385295033984095,qwen,aime26_15,aime26_15,99,0.0073309304172520795,0.0,0.0851804359772852,1,32768,16384,16384,122,43288,0,0.6037482449178927,0.25123603735579564,0.072998046875
0.865246508386963,"[1, 0, 1, 1, 4, 0]",int8_c128,17,False,0.8792421514620696,qwen,aime26_15,aime26_15,157,0.005192742378886894,0.001161866324221883,0.07034255358124197,1,49152,32768,16384,134,48518,0,0.6132714730480434,0.26045290850271624,0.0682373046875
0.9852029550693044,"[6, 1, 1]",int8_c128,13,False,0.9852029550693044,qwen,aime26_15,aime26_15,150,0.00152727717026091,0.0,0.06716736887097763,1,65536,49152,16384,143,47353,0,0.6089982296563091,0.24458279924311788,0.06201171875
0.9824091516113249,"[0, 1, 1, 1, 2, 16, 1, 2, 2]",int8_c128,24,False,0.9824091516113249,qwen,aime26_15,aime26_15,207,0.008125114545787793,0.00030575429584789315,0.08572998717713864,1,81920,65536,16384,157,47121,-1,0.5824430742933887,0.23860098882988465,0.06463623046875
,[],int8_c128,0,False,,qwen,aime26_17,aime26_17,17,0.02278853222249444,0.017466174661746603,0.12032281731474692,1,4096,0,4096,21,11125,0,0.5944295138040557,0.3282051282051282,0.125
0.9246519890256791,[],int8_c128,0,False,0.9246519890256791,qwen,aime26_17,aime26_17,18,0.0014702278853222506,0.0,0.08730741012472487,1,8192,4096,4096,23,12296,0,0.6103102858538969,0.3172161172161172,0.113525390625
0.88183425727864,[],int8_c128,0,False,0.88183425727864,qwen,aime26_17,aime26_17,51,0.004891769597651918,0.0013478740350447715,0.06487477092241911,1,16384,8192,8192,40,27225,0,0.6444010257662718,0.3220607984373092,0.1058349609375
0.9606234033879484,[3],int8_c128,2,False,0.9606234033879484,qwen,aime26_17,aime26_17,101,0.0056203799865599535,6.115085916957863e-05,0.0818831287781645,1,32768,16384,16384,127,52935,0,0.5865942250167877,0.25715680888726117,0.07452392578125
0.9710198749540503,[3],int8_c128,1,False,0.9710198749540503,qwen,aime26_17,aime26_17,111,0.009713482802859108,0.0017733749159175582,0.10172803321731694,1,49152,32768,16384,137,50995,0,0.5598559306513644,0.24061527192821827,0.06854248046875
0.9600075821440808,[0],int8_c128,0,False,0.9652177414009513,qwen,aime26_17,aime26_17,124,0.00415419390310956,0.0,0.09995725712890025,1,65536,49152,16384,148,53589,0,0.5774372748916428,0.24812305438564367,0.067626953125
0.9858774273018754,[0],int8_c128,0,False,0.9858774273018754,qwen,aime26_17,aime26_17,112,0.00262691673284865,0.0,0.07418941198021611,1,81920,65536,16384,149,53014,0,0.5819547036200476,0.2396386498199353,0.06640625
,"[0, 0]",int8_c128,0,False,,qwen,aime26_19,aime26_19,51,0.025238912031364857,0.0,0.14013206162876013,1,4096,0,4096,18,9021,0,0.5875885658441241,0.2673992673992674,0.0966796875
0.9398053097996328,"[10, 1, 0]",int8_c128,0,False,0.9398053097996328,qwen,aime26_19,aime26_19,64,0.019358000490075966,0.002952029520295163,0.09586696013695284,1,8192,4096,4096,27,9382,0,0.6850720742731493,0.32454212454212455,0.11328125
0.9574982590663568,"[10, 9]",int8_c128,0,False,0.9574982590663568,qwen,aime26_19,aime26_19,122,0.0092943622355387,0.0,0.09566279780085518,1,16384,8192,8192,48,18930,0,0.6009280742459396,0.2497863508729093,0.0782470703125
0.9452387330816989,[10],int8_c128,1,False,0.9452387330816989,qwen,aime26_19,aime26_19,253,0.015578227136660794,0.00012230171833915726,0.11986322281248096,1,32768,16384,16384,122,44164,0,0.539771686710213,0.20264908746871757,0.05450439453125
0.9170572825570595,"[271, 279, 10]",int8_c128,1,True,0.9170572825570595,qwen,aime26_19,aime26_19,249,0.012768037143380817,0.0,0.12395432618916769,1,49152,32768,16384,130,47836,0,0.5038153958854771,0.18519196728315937,0.0501708984375
0.9846272526197613,[9],int8_c128,0,False,0.9846272526197613,qwen,aime26_19,aime26_19,273,0.01576150039709201,0.0,0.14001343347377415,1,65536,49152,16384,166,49123,0,0.4777486111958977,0.17701275712628944,0.04547119140625
0.9895738875726378,"[279, 279, 279, 279, 9, 1, 1, 9, 1, 279]",int8_c128,6,True,0.9895738875726378,qwen,aime26_19,aime26_19,208,0.020546943550745822,0.0013177159590044285,0.11224788073662673,1,79227,65536,13691,115,41148,-1,0.5401811805961426,0.20357925493060627,0.05397706522533051
,[],int8_c128,0,False,,qwen,aime26_21,aime26_21,32,0.013967164910561158,0.0,0.09757887013939837,1,4096,0,4096,18,10445,0,0.6882482286831175,0.34896214896214894,0.123779296875
0.972431862218335,[],int8_c128,0,False,0.972431862218335,qwen,aime26_21,aime26_21,26,0.017887772604753716,0.0012300123001229846,0.11689899730985576,1,8192,4096,4096,21,9919,0,0.6691913022233081,0.3528693528693529,0.131591796875
0.9453203713257881,[2],int8_c128,0,False,0.9453203713257881,qwen,aime26_21,aime26_21,55,0.02458114222820107,0.0004901360127435028,0.13793524740378738,1,16384,8192,8192,52,18423,0,0.565148369764318,0.252105969967037,0.0830078125
0.94984160732522,[],int8_c128,1,False,0.94984160732522,qwen,aime26_21,aime26_21,145,0.009346936281996454,0.0,0.09391219393051231,1,32768,16384,16384,141,40847,0,0.6022220865637018,0.2435451382530672,0.071533203125
0.9671108863001289,[],int8_c128,0,False,0.9671108863001289,qwen,aime26_21,aime26_21,166,0.008064023458977387,0.0,0.08805031446540879,1,49152,32768,16384,225,41278,-1,0.5800012209266834,0.22621009583104437,0.06280517578125
0.976098177871276,[9],int8_c128,0,False,0.976098177871276,qwen,aime26_21,aime26_21,164,0.005742562160180875,0.0,0.09690419490749225,1,65536,49152,16384,325,41589,0,0.5701727611256944,0.2296893120918025,0.06494140625
0.7555801062453892,[],int8_c128,0,False,0.7555801062453892,qwen,aime26_21,aime26_21,82,0.3130918199034761,0.2994557573533908,0.3686877938572388,1,81920,65536,16384,1807,41464,-19,0.42005982540748427,0.16565952511749985,0.0474853515625
,"[2, 2]",int8_c128,0,False,,qwen,aime26_23,aime26_23,35,0.029649595687331498,0.0,0.1384201516263145,1,4096,0,4096,10,8877,0,0.6352308819936477,0.32112332112332115,0.115966796875
0.9712224572943992,[],int8_c128,0,False,0.9712224572943992,qwen,aime26_23,aime26_23,29,0.0367556971330556,0.003444034440344357,0.14135485448764984,1,8192,4096,4096,16,7965,0,0.6293672123137063,0.2932844932844933,0.098876953125
0.9177639730765501,"[1, 7, 17, 2]",int8_c128,0,False,0.9177639730765501,qwen,aime26_23,aime26_23,61,0.046349516937752244,0.0044112241146918585,0.18362858888210143,1,16384,8192,8192,33,15422,0,0.5357186469654415,0.21670125747771946,0.0701904296875
