model,condition,problem_id,seed,gold_answer,v4_status,v4_extracted_answer,v4_correct,v4_abstain_reason,finish_reason,truncated,eos_seen,generated_token_count,runtime_error,nonfinite,source_file
Ling-3.0-tiny,LING_INT8_R128,aime26_20,2,190,EXTRACTED,190,True,,stop,False,True,11400,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_21,1,50,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_21,2,50,EXTRACTED,50,True,,stop,False,True,15324,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_22,1,754,EXTRACTED,,False,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_22,2,754,EXTRACTED,,False,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_23,1,245,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_23,2,245,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_24,1,669,EXTRACTED,669,True,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_24,2,669,EXTRACTED,310,False,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_25,1,850,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_25,2,850,EXTRACTED,850,True,,stop,False,True,54776,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_26,1,132,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_26,2,132,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_27,1,223,EXTRACTED,223,True,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_27,2,223,EXTRACTED,223,True,,stop,False,True,41726,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_28,1,107,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_28,2,107,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_29,1,157,EXTRACTED,12,False,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_29,2,157,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_30,1,393,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128,aime26_30,2,393,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_01,1,277,EXTRACTED,277,True,,stop,False,True,1460,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_01,2,277,EXTRACTED,277,True,,stop,False,True,1970,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_02,1,62,EXTRACTED,62,True,,stop,False,True,7106,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_02,2,62,EXTRACTED,62,True,,stop,False,True,12548,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_03,1,79,EXTRACTED,79,True,,stop,False,True,16746,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_03,2,79,EXTRACTED,79,True,,stop,False,True,33954,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_04,1,70,EXTRACTED,71,False,,stop,False,True,6367,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_04,2,70,EXTRACTED,71,False,,stop,False,True,5236,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_05,1,65,EXTRACTED,65,True,,stop,False,True,17781,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_05,2,65,EXTRACTED,65,True,,stop,False,True,6388,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_06,1,441,EXTRACTED,441,True,,stop,False,True,15478,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_06,2,441,EXTRACTED,441,True,,stop,False,True,17007,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_07,1,396,EXTRACTED,396,True,,stop,False,True,17332,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_07,2,396,EXTRACTED,396,True,,stop,False,True,23727,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_08,1,244,EXTRACTED,244,True,,stop,False,True,21990,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_08,2,244,EXTRACTED,26244,False,,stop,False,True,44466,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_09,1,29,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_09,2,29,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_10,1,156,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_10,2,156,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_11,1,896,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_11,2,896,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_12,1,161,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_12,2,161,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_13,1,39,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_13,2,39,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_14,1,681,EXTRACTED,,False,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_14,2,681,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_15,1,83,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_15,2,83,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_16,1,178,EXTRACTED,178,True,,stop,False,True,5529,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_16,2,178,EXTRACTED,178,True,,stop,False,True,2225,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_17,1,243,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_17,2,243,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_18,1,503,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_18,2,503,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_19,1,279,EXTRACTED,279,True,,stop,False,True,38950,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_19,2,279,EXTRACTED,279,True,,stop,False,True,32930,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_20,1,190,EXTRACTED,190,True,,stop,False,True,3201,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_20,2,190,EXTRACTED,190,True,,stop,False,True,13805,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_21,1,50,EXTRACTED,50,True,,stop,False,True,33700,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_21,2,50,EXTRACTED,50,True,,stop,False,True,21559,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_22,1,754,EXTRACTED,754,True,,stop,False,True,26531,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_22,2,754,EXTRACTED,754,True,,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_23,1,245,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_23,2,245,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_24,1,669,EXTRACTED,669,True,,stop,False,True,40466,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_24,2,669,EXTRACTED,669,True,,stop,False,True,26281,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_25,1,850,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_25,2,850,EXTRACTED,850,True,,stop,False,True,35561,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_26,1,132,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_26,2,132,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_27,1,223,EXTRACTED,223,True,,stop,False,True,59187,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_27,2,223,EXTRACTED,223,True,,stop,False,True,75337,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_28,1,107,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_28,2,107,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_29,1,157,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_29,2,157,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_30,1,393,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker0/int8_r128_value_h.jsonl
Ling-3.0-tiny,LING_INT8_R128_VALUE_HADAMARD,aime26_30,2,393,ABSTAIN,,False,ABSTAIN_TRUNCATED_WITHOUT_EXPLICIT_FINAL,length,True,False,81920,,False,/data01/user2/worktrees/aime26-sglang-rotation-v1/artifacts/aime26_v2/official_sampling_81920/ling/formal/shards/worker1/int8_r128_value_h.jsonl
